loc_id	plz	lon	lat	name
14731	25335	9.73618281228538	53.7880696688075	Bokholt-Hanredder
14807	25494	9.8061	53.68402	Borstel-Hohenraden
14851	25364	9.70513033922196	53.8551254141606	Brande-Hörnerkirchen
15164	25355	9.74853639645572	53.7663981319767	Bullenkuhlen
16118	25474	9.86975	53.6572	Ellerbek, Kreis Pinneberg
16120	25373	9.77074508709904	53.7275101673501	Ellerhoop
16141	25335	9.65623957259651	53.7552973008561	Elmshorn
16141	25336	9.65623957259651	53.7552973008561	Elmshorn
16141	25337	9.65623957259651	53.7552973008561	Elmshorn
17538	25436	9.64959082348352	53.7019107420616	Groß Nordende
17542	25355	9.73184702141281	53.8180035553392	Groß Offenseth-Aspern
17828	25469	9.8376	53.63411	Halstenbek, Holstein
17936	25489	9.62006797237392	53.6617753339703	Haselau
